,ID,text,labels
2774,1341520070212804610t,"There's also live - attenuated vaccines , which are similar . Personally , I'm waiting for either a non - mRNA vaccine to be widely available before I get my COVID shot . An mRNA vaccine is fine for my parents , but I'm concerned about unintended consequences 25 yrs down the road .",side-effect
2775,1362878068495384582t," My biggest concern is the long - term side effects , which we haven ’ t been able to study . I guarantee you in like 5 years there ’ s going to be a commercial saying “ if you or a loved one had the Pfizer / Moderna Covid vaccine , you may be entitled to financial compensation . ”",rushed
2776,1350014187339198464t,"Norway : 23 people out of 33 000 died after COVID vaccination : "" results suggesting that common side effects may have contributed to severe reactions "" . If this holds true , it means the vaccine has a higher average mortality rate than the actual virus ... ",side-effect
2777,1418209516567416856t,61 - Year - Old Man Develops Bell's Palsy After Receiving Pfizer C0V - 1D Jab #NoVaccinePassport #ToryDictatorship #NadhimZahawiLiar #VaccinesWork  ,side-effect
2778,1404711069944369152t,"  Neither AZ nor Pfizer's waxx contain the slightest trace of the pathogen ! This is why it's not a vaccine . And btw , the virus has never been isolated .",ingredients
2779,1351470992481275912t,"De grijns met de Noorse gedachte ? 🤔 55 Americans Have Died Following #COVID #vaccination , Norway Deaths Rise To 29 Norwegian agency found that “ the number of incidents so far is not alarming , and in line with expectations , ” #Pfizer said . ( What ? ) #COVID19 ",side-effect
2780,1328275222542372865t, PFIZER delayed the news about the vaxxine to stop Trump winning swing voters they claim it is a coincidence the announcement was after the US election instead of before ps there is no guarantee it will work pps there is no guarantee it is safe,political side-effect
2781,1405407638200807424t,Australia restricts Oxford vaccine over clotting concerns  ,side-effect
2782,1336304303460454401t,"He must have money invested in this fake cure . He learned that from Trump . Sen . Johnson Invites Quack To Testify On Vaccines , Dangerous Virus ‘ Cure ’ ",pharma
2783,1356184173157998594t,Australia : we have a very low number of covid cases ! Hooray for us . Hmmm . So you better hope that vaccine works better than a human immune system . Oh wait ... Anyway . Good luck .,ineffective
2784,1307137923184316417t,"Numerous vaccines can cause transverse myelitis as seen in 2 patients already in the AstraZeneca Covid - 19 vaccine trial as noted by Del Bigtree . One woman had difficulty walking , pain & weakness in her arms , & reduced ability to use her hands . #COVID19  ",rushed
2785,1423721280046604292t,Sinopharm COVID vaccine available for children ages 3 to 17 in UAE  [ Extensive trials ? See 3rd paragraph . Sinopharm ... notorious for causing outbreaks . ] Feels like the whole world has gone crazy . #COVID19,rushed side-effect
2786,1363962002285228032t,  no vaccine passports or vaccine requirements to travel or discrimination lawsuits will commence . #EnoughIsEnough,mandatory
2787,1354493123448082434t,"Man dies after receiving 2nd Pfizer vaccine  I am 69 and I also have high blood pressure and taking medications for it . I intended to get the vaccination when available , but now I am having second thoughts . I am going to wait , I will consult my PCP .",side-effect
2788,1374121313724375042t," Hubby & I both got vaccinated 2 days ago . Having reaction to it , me worse . Two days later & it feels like my body is recovering from the flu . We've already had Covid , & let me tell you I'd much rather have the flu than near - deadly Covid EVER AGAIN ! No immunity to new strains .",side-effect
2789,1366779858265792519t,"TOKYO , JAPAN : Multiple news companies including Reuters and The Jerusalem Post have reported that Japan ’ s health ministry said on Tuesday a woman in her 60s died after receiving a Pfizer Covid vaccine , adding that the cause of death was not yet certain . ",side-effect
2790,1344328977121333248t,Japan - Professor emeritus Masayuki Miyasaka “ Only those who wish to have vaccinations should do so . It ’ s highly questionable to prioritize medical workers ( for vaccinations ) . Individual wishes should be respected . ”  #COVID19 #NoMandates #vaccines,mandatory
2791,1375505798416146435t,"68 - Year - Old Woman Dies After Receiving COVID - 19 Vaccine : Family A 68 - year - old woman from Kansas died a day after having a reaction to a COVID - 19 vaccine , according to family members . ",side-effect
2792,1277763433954455552t,"   That and / or detain them . Trump has said the vaccine would be voluntary . Biden has said masks should be mandatory nationally . I saw this YouTube video about a UK "" Control of Infectious Diseases Act 1984 "" which said they could inoculate you and destroy your property . Busy RN",mandatory
2793,1376972926897909761t,  I am not against vaccines ! ! ! A lot of people against this vaccine are pro vaccine otherwise ! ! ! I am against this vaccine ! The science has not been proven . It ’ s altering the calls rna process ! I ’ ve had the virus it ’ s not fair to force something I ’ m afraid of on me,mandatory rushed
2794,1347258346278031366t,"i have no problem taking the covid test to keep my job , but if they tell us taking the vaccine is mandatory or we can't work there ? ... just know i'm quitting . ✌ 🏼",mandatory
2795,1328884588467335170t,"   With a PCR test that ’ s not fit for purpose and so many false positives 🙄 the virus has gone in March - April check out professor Mike yeadon ex CEO at Pfizer for 17 years , I believe this man more than any government con men only interested in lining there pockets",conspiracy
2796,1260435929430405120t,   has been wrong on EVERYTHING about COVID - 19 . He ’ s just drumming up business for the vaccine he ’ ll personally make money on . He is literally profiting from shutting down our livelihoods .,pharma
2797,1354842624419631113t,Merck Scraps COVID Vaccines ; Says It ’ s More Effective To Get The Virus And Recover – Summit News ⁦  ⁩ ⁦  ⁩ ⁦  ⁩ yet you lot will keep pushing this untested vaccine on people ! ⁦  ⁩ ,rushed unnecessary
2798,1319668224171147265t," I would be wary of AstraZenica's "" Oxford "" trial . A 28 yr old physician volunteer participant in this trial just died in Brazil . They say he got the placebo not the vaccine , but still this isn't good news .",rushed
2799,1334866975936434178t," can u explain why we've approved a vaccine that's states on gov website section 4.6 . of Information for Healthcare Professionals on Pfizer / BioNTech COVID - 19 vaccine "" It is unknown whether COVID - 19 mRNA Vaccine BNT 162b2 has an impact on fertility "" ? 🤔 .",side-effect
2800,1334802078842179584t,"  The government as you went in thinking the vaccine was tested completely but think about it seriously , has the government told the truth in anything . I wouldn't trust anything unless you see them go into rooms after having the needle with no protection with covid patients .",political rushed
2801,1339075079016214528t, Genocide . That's what this vaccine is especially the Moderna vaccine being pushed by Bill and Melinda Foundation . They want to get rid of those that are seen as a burden to the economy .,conspiracy mandatory pharma
2802,1353314457384964096t,"REASON WHY I AM AN ANTI VAXXER AND THE MAJORITY OF OTHERS ARE TOO , THIS VACCINE IS HIGHLY DANGEROUS AND CAUSES LONG TERM DAMAGE IN ALL AREAS OF THE BRAIN , AND OTHER ORGANS OF THE HUMAN BODY , LONG TERM IRREVERSIBLE DETERIORATION . ",side-effect
2803,1303840381407309825t,    More people die of the flu with a vaccine then with Covid without one . Think about that,side-effect
2804,1357753264209612805t," you are entitled to mention it , it is best the side effects some people suffer are known I have known my arm to swell up and hurt for days after the flu vaccine ... all I got from Oxford was a slight headache which could of been self inflicted .. you will be better soon ...",side-effect
2805,1377530137126731777t,"    he must be mate with Pfizer and Astra , they don't hold any responsibility for any side effects or even death after vaccine , that is why we need to sign a consent form before vaccine . COVID - 19 vaccination – Consent form for COVID - 19 vaccination A patient consent form for COVID - 19",side-effect
2806,1333754624097062914t,"Currently Pfizer is claiming , without evidence , that its vaccine is “ 90 % effective . ” But this claim is little more than corporate propaganda designed to drive up stock prices through false projections .",ineffective
2807,1395162069956120576t, In other countries people that have used Johnson and Johnson have had major outbreaks because these vaccines don't work well against variants .,ineffective pharma
