,ID,text,labels
7990,1414682017912999940t,"        Rare ! In between your two jabs the vaccine has less effectivity , until 2weeks after final dose , and may not stop virus replication in your body , in that case the virus could mutate in same way as unvaxed person could breed mutation ! Thats hell of a lot different to your view !",ineffective
2698,1390449268985454592t,"Michael Yeadon , a former employee of Pfizer , said that the government rollout of the COVID - 19 vaccine is an attempt at "" mass depopulation "" with booster recipients expected to die within two years .",conspiracy
2430,1416309132005572609t,"16 out of 19 residents at a London care home got infected during a delta outbreak , 3 hospitalised , no deaths . 40 % had received one dose of AstraZeneca vaccine . Warning : This preprint has a confusing narrative . ",side-effect
6824,1336659786524487681t, Very true . I ’ ve had the opportunity to speak with several doctors . They are highly skeptical of the Pfizer vaccine due to the corporate special interests they support and are supported by .,pharma
7952,1402545881891569667t," why astrazeneca vaccine are still selling ? ? need ban astrazeneca first , , blood clots not rare in az vaccine tbh ",side-effect
8799,1329728631288061952t, Thx for the warning Ivanka . Not taking any vaccine related with Trump - Might be laced with hydroxychloroquin 🥴 DT ’ ll do anything to make a buck . Pfizer didn ’ t participate in Trump ’ s Operation Warp Speed . Would consider that one .,ingredients political rushed
8635,1334843602816692224t,"  To be called selfish for not having said vaccine is laughable , it ’ s selfish to expect me to risk my body with a new vaxx when I ’ m healthy , to help make another feel safer . My duty is 2 my kids & family , to be there 4 them and covid is little risk to me , the vaxx is more of a concern",unnecessary
2387,1321551966519009280t, that would seem to follow the trend of those in the study and that ’ s what my question was lol why would I get a vaccine when naturally the body doesn ’ t seem to carry the antibodies after being infected . We ’ d have to get the vaccine at least 2x a year if I ’ m understanding it right,ineffective
9741,1319410364497494022t, AstraZeneca needs to come out hard that this volunteer got the placebo not the vaccine . The media as well needs to be cystal clear he did not receive the vaccine he got a placebo .,none
7892,1300311326309277697t,"If this is for real I might just become an anti - vaxxer ! "" Human 2.0 "" ? A Wake - Up Call To The World  via ",conspiracy unnecessary
3543,1308382635476103168t, I ’ m still not having a covid vaccine . I don ’ t have the flu vaccine and I ’ ve been fine .,unnecessary
3488,1434939822611877888t,"   The antibodies drop 50 % after 3 months , Pfizer say that they are down dramatically around 200 days and need boosting . If we keep boosting , whilst continuing to live with a virus and transmit it , it'll become endemic among the vaccinated , requiring a lifetime of boosters .",ineffective
7588,1357793401173733377t,"Why would you need the vaccine AT ALL if you've recovered from COVID ? All the vaccine is doing is creating an immune response which you would already HAVE , if you have had the virus already . This looks like they're making this shit up as they go . ",unnecessary
6837,1306760086023483392t," Just in time for the election . How convenient . Just like that covid - 19 vaccine that'll be "" ready in the next month or so "" . If you believe this i have a bridge for sale .",political rushed
8208,1412762371790082050t,"    And I wonder how many people will show up annually for a vaccine with this reactogenicity profile , assuming that ’ s similar to their COVID vaccine",side-effect
6498,1364706176349462528t,"   Besides we still don't know if this particular "" vaccine "" is safe or not . Informed consent is the stipulation and how can you make a informed decision if you don't have the necessary information .",side-effect
785,1330303958146015235t,"  As far as we know - Pfizer ’ s vaccine does not prevent transmission . So , is that also your plan ? To go on everywhere , infecting people ? How selfish",ineffective
8181,1329395373723578371t,"By God ’ s grace , I recovered from the Chinese virus in April . It was a terrible experience . Yet I WILL NOT TAKE A COVID - 19 VACCINE . Thanks . God bless .",none
1982,1350018876042567686t,"If you are < 40 , healthy & fit and have no conditions or situations that may put you at extra risk , you DO NOT need a vaccine for #covid19 . 0 % risk from infection . High asymptomatic % . If you've had covid , you have immunity . The ' vaccine ' may not prevent transmission or infection .",ineffective unnecessary
8822,1364515788753940480t," I won't be getting a vaccine and your company won't be getting used by millions of people , 🤣",none
440,1347874444996435968t, Africans now we pray for white Jesus to stop covid 19 we don't need any more vaccine .,none
2130,1336358695484207110t,  There hasn ’ t been enough time to assess long term effects . Pfizer will monitor test subjects for another two years . Go figure . And they expect people to take the vaccine .,ineffective
5429,1376376200508145664t," Simply , mass distribution of a “ vaccine ” that doesn ’ t kill the virus , can lead to a mass asymptomatic spread which is more than likely to mutate to a VERY lethal virus immune to current treatments .",side-effect
3321,1364181739413848067t, More bullshit from compromised newspaper outlets . Too push to have children vaccinated against a virus that will not effect them . #ScumMedia ,mandatory
8727,1376660638748000262t,  No to vaccine passports safe human rights ignore your rights and they ´ ll pass away,mandatory
3685,1339987248524255235t," LOL what a joke , the US paid Pfizer 2 Billion for 100 million vaccines and they're having "" supply limitations "" even though there was a report that the US refused to increase their order ... total scam of the sheep",pharma
6981,1328354965752987648t,     Watch some of his talk re : the Pfizer vaxx and Operation Warp Speed . It's insanity .,rushed
1237,1253972662801612801t, disinfectant in the flu vaccine ? ? Duty of care prime minister ,ingredients
9105,1355635099983867910t,Good site . It's accurate . What are we injecting ? THE CULLING OF THE HUMAN RACE BEGINS : See the Horrifying Ingredients in AstraZeneca's Covid - 19 Vaccine  via ,conspiracy ingredients
1371,1254137565776621568t,"          That would confirm that it isn't natural . The big pharmaceutical companies would love it . Vaccine free for workers , offered as a perk for voting for the government , or free when you buy $ 1000 of Chinese shit",political
5660,1321038266523471873t,"  No "" vaccine "" has never been shown to be able to "" immunize "" , simply therefore there is no such thing as an "" immune system "" . All Rockefeller's toxic petrochemical - based drugs are fictitious . It's all a scam .",ineffective
1115,1320467016130637832t, Are you sure ? That doesn't sound like he knows the difference between a vaccine & a treatment . Do you think we will be better with a RNA or DNA vaccine ?,side-effect
5804,1398452856160755714t,      You got sick from the flu shot ? I never did . Definitely got sick from the Moderna covid shot - felt like a nasty hangover for an afternoon . But then all was better the following day .,side-effect
1215,1271972566882635777t,Tell me agin why we need a mandatory covid vaccine mr gates ? Stick to computers and explain why you are friends with Epstein sicko #ExposeGates,mandatory
266,1374468260104564743t,"In multiple ways the data and methodology for this vaccine keeps getting questioned . Is there fire behind the smoke ? AstraZeneca used ‘ outdated and potentially misleading data ’ that overstated the effectiveness of its vaccine , independent panel says ",ineffective rushed
1601,1337434459654787072t,this the side effects for the corona vaccine .. a bitch can take me to jail I ain ’ t fucking up my face for nobody,side-effect
3410,1101645704856928256t,  Maybe look at why so many vaccinated people are getting measles . Could it be the efficacy of the vaccine ? Could there be a financial incentive for the makers to ensure all people are vaccinated with little or no independent research on the effects ?,rushed
3009,1090704386450432001t,"  So , you are going to turn those who actually have serious allergies to vaccine components into social lepers ? Not all unvaccinated people are by choice . Since ' undocumented immigrants ' are also often undocumented in terms of their vaccinations , I assume you're including them .",mandatory
7180,1280213397515034624t,Tesla RNA Bioreactor - Tesla and CureVac Covid 19 Vaccine Anyone else concerned with synthetic modification of human DNA ? #vaccine #rna #covid #COVID19 #CovidVaccine ,conspiracy side-effect
